       3.7855481      -0.0000000      0.23909192       1
       3.7853759      -0.0000000      0.24568331       1
       3.7850856    -0.025239345      0.25227176       1
       3.7845933    -0.050461610      0.25885734       1
       3.7838996    -0.075666570      0.26544012       1
       3.7830046     -0.10085400      0.27202017       1
       3.7819088     -0.12602369      0.27859764       1
       3.7806124     -0.15117566      0.28517271       1
       3.7791155     -0.17631019      0.29174560       1
       3.7774182     -0.20142756      0.29831650       1
       3.7755206     -0.22652806      0.30488562       1
       3.7734228     -0.25161198      0.31145316       1
       3.7711248     -0.27667960      0.31801933       1
       3.7686265     -0.30173119      0.32458432       1
       3.7659280     -0.32676703      0.33114834       1
       3.7630289     -0.35178739      0.33771159       1
       3.7599294     -0.37679252      0.34427428       1
       3.7566290     -0.40178267      0.35083661       1
       3.7531278     -0.42675811      0.35739877       1
       3.7494252     -0.45171905      0.36396099       1
       3.7455212     -0.47666573      0.37052344       1
       3.7414153     -0.50159838      0.37708635       1
       3.7371071     -0.52651720      0.38364991       1
       3.7325964     -0.55142240      0.39021432       1
       3.7278825     -0.57631417      0.39677979       1
       3.7229650     -0.60119270      0.40334652       1
       3.7178435     -0.62605816      0.40991472       1
       3.7125173     -0.65091072      0.41648458       1
       3.7069858     -0.67575053      0.42305631       1
       3.7012484     -0.70057775      0.42963011       1
       3.6953043     -0.72539251      0.43620618       1
       3.6891530     -0.75019495      0.44278473       1
       3.6827936     -0.77498518      0.44936597       1
       3.6762253     -0.79976331      0.45595008       1
       3.6694472     -0.82452947      0.46253728       1
       3.6624585     -0.84928373      0.46912777       1
       3.6552583     -0.87402628      0.47572175       1
       3.6478454     -0.89875737      0.48231942       1
       3.6402189     -0.92347724      0.48892100       1
       3.6323775     -0.94818614      0.49552667       1
       3.6243202     -0.97288433      0.50213664       1
       3.6160457     -0.99757204      0.50875111       1
       3.6075524      -1.0222495      0.51537018       1
       3.5988388      -1.0469165      0.52199384       1
       3.5899030      -1.0715729      0.52862209       1
       3.5807434      -1.0962185      0.53525492       1
       3.5713581      -1.1208529      0.54189232       1
       3.5617453      -1.1454761      0.54853430       1
       3.5519031      -1.1700877      0.55518084       1
       3.5418295      -1.1946877      0.56183193       1
       3.5315223      -1.2192758      0.56848758       1
       3.5209795      -1.2438518      0.57514777       1
       3.5101990      -1.2684157      0.58181251       1
       3.4991784      -1.2929673      0.58848178       1
       3.4879153      -1.3175065      0.59515558       1
       3.4764075      -1.3420331      0.60183390       1
       3.4646523      -1.3665471      0.60851674       1
       3.4526472      -1.3910483      0.61520410       1
       3.4403896      -1.4155367      0.62189595       1
       3.4278766      -1.4400120      0.62859231       1
       3.4151054      -1.4644743      0.63529317       1
       3.4020731      -1.4889234      0.64199851       1
       3.3887766      -1.5133591      0.64870834       1
       3.3752128      -1.5377814      0.65542264       1
       3.3613786      -1.5621901      0.66214142       1
       3.3472704      -1.5865850      0.66886466       1
       3.3328849      -1.6109659      0.67559236       1
       3.3182186      -1.6353327      0.68232452       1
       3.3032678      -1.6596850      0.68906113       1
       3.2880287      -1.6840225      0.69580217       1
       3.2724974      -1.7083449      0.70254766       1
       3.2566700      -1.7326518      0.70929758       1
       3.2405425      -1.7569427      0.71605192       1
       3.2241104      -1.7812172      0.72281068       1
       3.2073697      -1.8054746      0.72957386       1
       3.1903158      -1.8297142      0.73634144       1
       3.1729442      -1.8539352      0.74311343       1
       3.1552502      -1.8781368      0.74988982       1
       3.1372292      -1.9023180      0.75667066       1
       3.1188763      -1.9264779      0.76345606       1
       3.1001864      -1.9506154      0.77024611       1
       3.0811545      -1.9747294      0.77704091       1
       3.0617753      -1.9988187      0.78384057       1
       3.0420435      -2.0228817      0.79064518       1
       3.0219537      -2.0469168      0.79745485       1
       3.0015004      -2.0709219      0.80426967       1
       2.9806785      -2.0948948      0.81108976       1
       2.9594829      -2.1188321      0.81791520       1
       2.9379086      -2.1427306      0.82474609       1
       2.9159507      -2.1665866      0.83158255       1
       2.8936041      -2.1903963      0.83842466       1
       2.8708637      -2.2141557      0.84527254       1
       2.8477246      -2.2378605      0.85212627       1
       2.8241815      -2.2615064      0.85898596       1
       2.8002293      -2.2850887      0.86585172       1
       2.7758628      -2.3086026      0.87272364       1
       2.7510767      -2.3320432      0.87960182       1
       2.7258658      -2.3554055      0.88648636       1
       2.7002244      -2.3786840      0.89337737       1
       2.6741472      -2.4018735      0.90027494       1
       2.6476283      -2.4249683      0.90717917       1
       2.6206622      -2.4479627      0.91409017       1
       2.5932429      -2.4708510      0.92100804       1
       2.5653642      -2.4936270      0.92793287       1
       2.5370201      -2.5162847      0.93486476       1
       2.5082040      -2.5388179      0.94180383       1
       2.4789094      -2.5612200      0.94875016       1
       2.4491295      -2.5834845      0.95570386       1
       2.4188572      -2.6056047      0.96266503       1
       2.3880852      -2.6275737      0.96963377       1
       2.3568059      -2.6493843      0.97661018       1
       2.3250116      -2.6710295      0.98359436       1
       2.2926941      -2.6925016      0.99058641       1
       2.2598449      -2.7137930      0.99758637       1
       2.2264550      -2.7348952       1.0045934       1
       2.1925165      -2.7557981       1.0116060       1
       2.1580219      -2.7764904       1.0186227       1
       2.1229637      -2.7969607       1.0256421       1
       2.0873341      -2.8171974       1.0326626       1
       2.0511248      -2.8371888       1.0396828       1
       2.0143272      -2.8569228       1.0467012       1
       1.9769323      -2.8763872       1.0537163       1
       1.9389307      -2.8955693       1.0607266       1
       1.9003127      -2.9144564       1.0677306       1
       1.8610680      -2.9330351       1.0747269       1
       1.8211860      -2.9512917       1.0817139       1
       1.7806556      -2.9692120       1.0886903       1
       1.7394654      -2.9867815       1.0956544       1
       1.6976032      -3.0039850       1.1026049       1
       1.6550567      -3.0208064       1.1095402       1
       1.6118147      -3.0372291       1.1164590       1
       1.5678691      -3.0532340       1.1233602       1
       1.5232130      -3.0688011       1.1302426       1
       1.4778401      -3.0839094       1.1371050       1
       1.4317442      -3.0985372       1.1439463       1
       1.3849197      -3.1126618       1.1507653       1
       1.3373618      -3.1262596       1.1575609       1
       1.2890659      -3.1393061       1.1643319       1
       1.2400281      -3.1517761       1.1710771       1
       1.1902446      -3.1636435       1.1777955       1
       1.1397119      -3.1748815       1.1844858       1
       1.0884272      -3.1854624       1.1911469       1
       1.0363876      -3.1953576       1.1977779       1
      0.98359044      -3.2045383       1.2043793       1
      0.93002937      -3.2129761       1.2109522       1
      0.87569708      -3.2206415       1.2174977       1
      0.82058660      -3.2275037       1.2240168       1
      0.76469131      -3.2335305       1.2305107       1
      0.70800507      -3.2386881       1.2369804       1
      0.65052217      -3.2429412       1.2434272       1
      0.59223716      -3.2462528       1.2498527       1
      0.53314185      -3.2485845       1.2562593       1
      0.47322662      -3.2498963       1.2626492       1
      0.41248243      -3.2501457       1.2690248       1
      0.35090107      -3.2492880       1.2753882       1
      0.28847520      -3.2472761       1.2817418       1
      0.22519854      -3.2440600       1.2880878       1
      0.16106621      -3.2395866       1.2944263       1
     0.096077572      -3.2337993       1.3007557       1
     0.030234457      -3.2266387       1.3070740       1
    -0.036459998      -3.2180428       1.3133794       1
     -0.10400116      -3.2079465       1.3196701       1
     -0.17238270      -3.1962820       1.3259441       1
     -0.24159637      -3.1829779       1.3321996       1
     -0.31163174      -3.1679596       1.3384347       1
     -0.38247592      -3.1511490       1.3446475       1
     -0.45411327      -3.1324643       1.3508363       1
