       3.8223251      -0.0000000      0.23909542       1
       3.8221386      -0.0000000      0.24600742       1
       3.8218251    -0.026391324      0.25291619       1
       3.8212940    -0.052765272      0.25982178       1
       3.8205455    -0.079121691      0.26672427       1
       3.8195800     -0.10546042      0.27362374       1
       3.8183979     -0.13178129      0.28052033       1
       3.8169994     -0.15808440      0.28741426       1
       3.8153846     -0.18437014      0.29430576       1
       3.8135537     -0.21063887      0.30119504       1
       3.8115067     -0.23689096      0.30808233       1
       3.8092437     -0.26312676      0.31496785       1
       3.8067647     -0.28934661      0.32185182       1
       3.8040696     -0.31555081      0.32873448       1
       3.8011583     -0.34173967      0.33561602       1
       3.7980306     -0.36791346      0.34249670       1
       3.7946865     -0.39407245      0.34937671       1
       3.7911256     -0.42021686      0.35625629       1
       3.7873477     -0.44634693      0.36313566       1
       3.7833525     -0.47246284      0.37001505       1
       3.7791396     -0.49856476      0.37689467       1
       3.7747087     -0.52465285      0.38377474       1
       3.7700593     -0.55072722      0.39065550       1
       3.7651909     -0.57678800      0.39753715       1
       3.7601031     -0.60283525      0.40441994       1
       3.7547953     -0.62886903      0.41130407       1
       3.7492669     -0.65488938      0.41818977       1
       3.7435173     -0.68089632      0.42507726       1
       3.7375458     -0.70688983      0.43196677       1
       3.7313518     -0.73286989      0.43885852       1
       3.7249344     -0.75883643      0.44575272       1
       3.7182930     -0.78478939      0.45264962       1
       3.7114267     -0.81072867      0.45954941       1
       3.7043346     -0.83665416      0.46645234       1
       3.6970159     -0.86256576      0.47335862       1
       3.6894695     -0.88846347      0.48026847       1
       3.6816945     -0.91434732      0.48718212       1
       3.6736898     -0.94021731      0.49409978       1
       3.6654542     -0.96607344      0.50102169       1
       3.6569866     -0.99191571      0.50794807       1
       3.6482857      -1.0177441      0.51487913       1
       3.6393503      -1.0435586      0.52181509       1
       3.6301788      -1.0693592      0.52875608       1
       3.6207693      -1.0951454      0.53570214       1
       3.6111202      -1.1209170      0.54265328       1
       3.6012295      -1.1466733      0.54960954       1
       3.5910953      -1.1724140      0.55657096       1
       3.5807155      -1.1981386      0.56353755       1
       3.5700883      -1.2238469      0.57050936       1
       3.5592114      -1.2495382      0.57748640       1
       3.5480827      -1.2752124      0.58446872       1
       3.5366999      -1.3008690      0.59145633       1
       3.5250606      -1.3265076      0.59844927       1
       3.5131625      -1.3521279      0.60544758       1
       3.5010031      -1.3777296      0.61245127       1
       3.4885798      -1.4033123      0.61946038       1
       3.4758899      -1.4288758      0.62647495       1
       3.4629307      -1.4544196      0.63349499       1
       3.4496994      -1.4799435      0.64052054       1
       3.4361928      -1.5054472      0.64755163       1
       3.4224082      -1.5309303      0.65458828       1
       3.4083422      -1.5563926      0.66163054       1
       3.3939916      -1.5818336      0.66867843       1
       3.3793532      -1.6072531      0.67573197       1
       3.3644233      -1.6326508      0.68279120       1
       3.3491984      -1.6580261      0.68985615       1
       3.3336748      -1.6833787      0.69692685       1
       3.3178487      -1.7087082      0.70400333       1
       3.3017161      -1.7340142      0.71108561       1
       3.2852730      -1.7592960      0.71817374       1
       3.2685152      -1.7845531      0.72526773       1
       3.2514383      -1.8097850      0.73236762       1
       3.2340380      -1.8349908      0.73947343       1
       3.2163096      -1.8601698      0.74658521       1
       3.1982486      -1.8853213      0.75370297       1
       3.1798501      -1.9104441      0.76082675       1
       3.1611091      -1.9355372      0.76795657       1
       3.1420207      -1.9605995      0.77509248       1
       3.1225797      -1.9856297      0.78223457       1
       3.1027808      -2.0106264      0.78938301       1
       3.0826184      -2.0355885      0.79653796       1
       3.0620869      -2.0605144      0.80369959       1
       3.0411806      -2.0854026      0.81086806       1
       3.0198935      -2.1102511      0.81804353       1
       2.9982197      -2.1350579      0.82522616       1
       2.9761534      -2.1598207      0.83241613       1
       2.9536883      -2.1845368      0.83961358       1
       2.9308183      -2.2092035      0.84681870       1
       2.9075373      -2.2338176      0.85403164       1
       2.8838391      -2.2583756      0.86125256       1
       2.8597174      -2.2828740      0.86848163       1
       2.8351658      -2.3073087      0.87571901       1
       2.8101782      -2.3316754      0.88296487       1
       2.7847482      -2.3559694      0.89021937       1
       2.7588697      -2.3801856      0.89748267       1
       2.7325368      -2.4043183      0.90475493       1
       2.7057439      -2.4283611      0.91203633       1
       2.6784850      -2.4523079      0.91932702       1
       2.6507542      -2.4761520      0.92662717       1
       2.6225455      -2.4998868      0.93393694       1
       2.5938528      -2.5235054      0.94125650       1
       2.5646697      -2.5470006      0.94858601       1
       2.5349899      -2.5703655      0.95592562       1
       2.5048067      -2.5935925      0.96327552       1
       2.4741133      -2.6166741      0.97063585       1
       2.4429027      -2.6396026      0.97800679       1
       2.4111676      -2.6623702      0.98538850       1
       2.3789006      -2.6849688      0.99278114       1
       2.3460937      -2.7073903       1.0001849       1
       2.3127391      -2.7296261       1.0075999       1
       2.2788281      -2.7516676       1.0150263       1
       2.2443522      -2.7735061       1.0224643       1
       2.2093022      -2.7951323       1.0299140       1
       2.1736686      -2.8165369       1.0373756       1
       2.1374413      -2.8377096       1.0448483       1
